203.24,35.5908
203.245,42.7439
203.25,49.7613
203.255,57.6661
203.26,67.225
203.265,76.8055
203.27,86.5209
203.275,97.7372
203.28,108.896
203.285,118.829
203.29,129.265
203.295,140.261
203.3,149.808
203.305,157.962
203.31,164.749
203.315,168
203.32,167.493
203.325,164.577
203.33,158.061
203.335,146.465
203.34,131.386
203.345,113.933
203.35,93.6388
203.355,72.4283
203.36,52.303
203.365,32.6083
203.37,14.1718
203.375,-0.74639
203.38,-12.5473
203.385,-22.5673
203.39,-30.0049
203.395,-35.0762
203.4,-39.6658
203.405,-43.2235
203.41,-44.8805
203.415,-46.1248
203.42,-47.2594
203.425,-47.2298
203.43,-46.9143
203.435,-46.7775
203.44,-44.9727
203.445,-41.7721
203.45,-39.4392
203.455,-37.3763
203.46,-34.7654
203.465,-33.1126
203.47,-32.305
203.475,-30.896
203.48,-30.1444
203.485,-30.6772
203.49,-30.4881
203.495,-29.7349
203.5,-30.0846
203.505,-30.3987
203.51,-29.6227
203.515,-29.5421
203.52,-30.3991
203.525,-30.5236
203.53,-30.5145
203.535,-31.1741
203.54,-31.0556
203.545,-30.4311
203.55,-31.4174
203.555,-33.1991
203.56,-34.3755
203.565,-35.9532
203.57,-37.2673
203.575,-36.1724
203.58,-33.3562
203.585,-30.0072
203.59,-24.8785
203.595,-18.7108
203.6,-13.3939
203.605,-7.58628
203.61,-0.977706
203.615,4.4292
203.62,9.66172
203.625,16.6769
203.63,23.0972
203.635,25.9073
203.64,25.4572
203.645,20.7308
203.65,9.86302
203.655,-3.88488
203.66,-16.4879
203.665,-27.4634
203.67,-35.8499
203.675,-40.214
203.68,-42.548
203.685,-44.8947
203.69,-46.4814
203.695,-48.2304
203.7,-51.9349
203.705,-54.1697
203.71,-50.3438
203.715,-38.1211
203.72,-8.59583
203.725,48.2275
203.73,127.944
203.735,209.587
203.74,265.96
203.745,272.635
203.75,225.409
203.755,147.316
203.76,68.025
203.765,5.9142
203.77,-32.3308
203.775,-48.8566
203.78,-52.5268
203.785,-51.2495
203.79,-47.9261
203.795,-44.5191
203.8,-42.5801
203.805,-40.8657
203.81,-38.3216
203.815,-35.9714
203.82,-32.9094
203.825,-27.4855
203.83,-21.1972
203.835,-15.3431
203.84,-8.75135
203.845,-1.99312
203.85,3.16566
203.855,8.04185
203.86,13.8876
203.865,19.5544
203.87,25.9095
203.875,34.4956
203.88,43.7412
203.885,52.9525
203.89,63.8872
203.895,75.9562
203.9,87.2389
203.905,98.52
203.91,110.209
203.915,120.454
203.92,129.352
203.925,137.926
203.93,144.501
203.935,148.131
203.94,150.1
203.945,149.628
203.95,144.555
203.955,135.534
203.96,123.241
203.965,106.527
203.97,86.6719
203.975,66.3438
203.98,45.7854
203.985,25.5511
203.99,7.94609
203.995,-7.12889
204,-20.8088
204.005,-31.767
204.01,-39.6461
204.015,-46.479
204.02,-52.3517
204.025,-56.0643
204.03,-58.8835
204.035,-61.7348
204.04,-63.6074
204.045,-65.2582
204.05,-67.7965
204.055,-69.275
204.06,-68.3707
204.065,-67.0045
204.07,-65.4067
204.075,-62.3218
204.08,-59.4277
204.085,-57.8457
204.09,-55.8359
204.095,-53.7107
204.1,-53.2078
204.105,-52.995
204.11,-52.1524
204.115,-52.3014
204.12,-53.1241
204.125,-52.9153
204.13,-52.6254
204.135,-52.7627
204.14,-51.719
204.145,-49.8359
204.15,-48.6774
204.155,-47.8551
204.16,-47.0356
204.165,-47.0637
204.17,-46.5756
204.175,-44.0776
204.18,-41.5413
204.185,-39.4692
204.19,-35.5693
204.195,-30.9911
204.2,-27.1901
204.205,-22.4769
204.21,-16.4296
204.215,-10.9597
204.22,-6.03633
204.225,-0.743643
204.23,4.09781
204.235,8.86609
204.24,14.9105
204.245,20.0673
204.25,21.061
204.255,16.65
204.26,6.06429
204.265,-9.58931
204.27,-25.5335
204.275,-37.0767
204.28,-44.3615
204.285,-49.1277
204.29,-51.3748
204.295,-52.7755
204.3,-55.2409
204.305,-57.7433
204.31,-59.7293
204.315,-61.8406
204.32,-60.8782
204.325,-52.4241
204.33,-33.5361
204.335,4.37483
204.34,69.952
204.345,155.133
204.35,233.53
204.355,276.337
